sample_id,split,stage,point,x,y,z
train_00000,train,0,A1,-849.9854640944046,9.922573541345285,9.971768753961442
train_00000,train,0,A2,-650.0213057248178,9.979680589176922,9.97104956719401
train_00000,train,0,A3,-649.9931961918,89.99840458918008,10.019152832163106
train_00000,train,0,B1,-99.99736762664789,-40.0121248010828,0.047095487251913405
train_00000,train,0,B2,99.981940112021,-40.00323563741825,-0.054357763614447226
train_00000,train,0,B3,99.94916393223224,39.96981589178238,0.023640278319068297
train_00000,train,0,C1,649.9818663648533,-90.03222388841947,-10.009360237228767
train_00000,train,0,C2,849.9786536142384,-89.94713375631183,-10.01338690679422
train_00000,train,0,C3,849.9807865777232,-10.037132207634343,-9.986356639603246
train_00000,train,1,A1,-750.0020758180714,-19.934409997892956,0.05773969883535697
train_00000,train,1,A2,-550.0514664355986,-19.984959938636205,0.008464920759833086
train_00000,train,1,A3,-550.0105691264723,59.94775799991558,-0.0006713755019489495
train_00000,train,1,B1,-100.03440704836297,-39.95075636801764,-0.07267185955101814
train_00000,train,1,B2,100.07387144910112,-39.99711429628581,0.107797431100527
train_00000,train,1,B3,100.02082687585033,39.96948884768018,-0.02435009000950561
train_00000,train,1,C1,550.0055278473486,-59.995680022464825,-0.009721813998117976
train_00000,train,1,C2,749.9582848505007,-60.00705565038237,-0.004125745304130849
train_00000,train,1,C3,750.0282101754613,20.013664595433568,-0.007671290659561552
train_00000,train,2,A1,-599.9601667907542,-39.82056796292234,-0.4604748487229481
train_00000,train,2,A2,-399.9801930397195,-39.83415863652957,-0.29370710082743506
train_00000,train,2,A3,-400.00710751243514,40.11834364594339,-0.5122704280742904
train_00000,train,2,B1,-99.98920575486456,-39.9106382975873,-0.14493777262217974
train_00000,train,2,B2,100.03520455626986,-39.92681140358813,0.10618532089746018
train_00000,train,2,B3,99.97626069271948,39.98424684306465,0.01261306630018037
train_00000,train,2,C1,549.9873230173479,-59.987647500264735,-0.03747817579666544
train_00000,train,2,C2,749.9268635917579,-60.021123120493726,0.01331672757201079
train_00000,train,2,C3,750.051109603057,19.990284419389145,-0.019784754857894063
train_00000,train,3,A1,-599.9423270596362,-39.83692559116954,-0.4960573155312202
train_00000,train,3,A2,-399.93852105620573,-39.790590431403515,-0.2928222394920641
train_00000,train,3,A3,-399.9202747435888,40.175083096787425,-0.543128067540785
train_00000,train,3,B1,-99.95796907431527,-39.98475337911858,-0.06429664791839348
train_00000,train,3,B2,100.06078028911153,-39.99557314630264,0.1743065184584719
train_00000,train,3,B3,99.95871909285569,39.98905468962791,-0.003855257250627937
train_00000,train,3,C1,400.0534555834667,-39.92601487540137,0.46763715584041476
train_00000,train,3,C2,599.964917536209,-40.014409218072075,0.7174198272341579
train_00000,train,3,C3,600.0477510925025,40.02225485526264,0.6246215003003448
train_00000,train,4,A1,50.0833046559048,-579.995621012044,30.084503172556484
train_00000,train,4,A2,49.98390858248499,-379.93885872901546,30.101160139620333
train_00000,train,4,A3,-30.02789895673456,-380.00753590196217,29.928285951975038
train_00000,train,4,B1,50.015325948674814,-80.11855249666654,29.937365439584497
train_00000,train,4,B2,50.106163755996,120.04451888971617,29.929385738861814
train_00000,train,4,B3,-29.895985067434545,119.90310370880182,29.969591550607618
train_00000,train,4,C1,50.0095950034736,420.0102149460301,29.9372186979852
train_00000,train,4,C2,50.07334210935319,619.9973748023149,29.93168013572599
train_00000,train,4,C3,-30.059844040548473,620.1110470516975,30.06257902474435
train_00001,train,0,A1,-849.9488218911389,9.985773514235195,9.98874571580644
train_00001,train,0,A2,-649.9536749023204,10.009563210196669,10.011504085987124
train_00001,train,0,A3,-650.0092017102617,90.00003853836802,10.014440904777098
train_00001,train,0,B1,-99.97577110261194,-39.94282367597479,-0.01019824464925283
train_00001,train,0,B2,100.0015275635213,-39.973017794529326,-0.0019156296946397852
train_00001,train,0,B3,99.9358527671734,40.036861655910016,-0.07128714683409311
train_00001,train,0,C1,650.0149676160629,-89.96205769541368,-10.021150494771073
