sample_id,split,stage,point,x,y,z
train_00000,train,0,A1,-1184.020841726973,556.6470910233425,104.5484322232915
train_00000,train,0,A2,-1353.7977867131533,89.95969378604687,161.09745979664714
train_00000,train,0,A3,-1502.7550527738388,272.0865956402149,-193.32008329879028
train_00000,train,0,B1,-284.79994437644115,416.08804582141767,46.300747609534874
train_00000,train,0,B2,-109.39056360357745,-152.22685948543543,-32.762057344962635
train_00000,train,0,B3,269.37217017655445,98.40226775488259,-424.8725601695876
train_00000,train,0,C1,644.659345636179,-44.54354933345471,265.5849968752231
train_00000,train,0,C2,821.8059528092621,-552.0474134444534,205.66728246149952
train_00000,train,0,C3,1041.371116581197,-211.44711560793306,-152.47366866102593
train_00000,train,1,A1,-999.9855838545972,272.96429927257196,99.3008174984642
train_00000,train,1,A2,-1149.9854032326173,-199.00840468403524,166.9347856123945
train_00000,train,1,A3,-1299.9801153728245,-34.395039629084955,-195.48384808634412
train_00000,train,1,B1,-300.044175006936,281.8929106470563,102.60836153958125
train_00000,train,1,B2,-0.03001573315295193,-229.81685329027752,192.85907489056515
train_00000,train,1,B3,299.9914073936701,-52.13872396251505,-295.37878819704827
train_00000,train,1,C1,1000.0383698107981,281.85295294060006,102.69040121966343
train_00000,train,1,C2,1150.002400969357,-229.89247337610985,192.84998052917854
train_00000,train,1,C3,1300.0798667190663,-52.12354050987412,-295.374586434237
train_00000,train,2,A1,-750.0224017127548,272.8839819516888,99.42055375576045
train_00000,train,2,A2,-900.0498296536479,-199.09783444024933,167.15411533837886
train_00000,train,2,A3,-1050.0510783703182,-34.55714142429832,-195.26200153111267
train_00000,train,2,B1,-300.0488079168557,281.86573951355064,102.59003240769724
train_00000,train,2,B2,-0.09305293383442304,-229.8406796063973,192.93377195184593
train_00000,train,2,B3,299.96028509907467,-52.19832848453877,-295.35071351053136
train_00000,train,2,C1,1000.059423224888,281.84329382930554,102.71812913182715
train_00000,train,2,C2,1149.9831858966022,-229.90857383455452,192.80589869505823
train_00000,train,2,C3,1300.0497807536497,-52.12777105871103,-295.40067542956194
train_00000,train,3,A1,-749.9811416427419,272.9357064901427,99.40610750658333
train_00000,train,3,A2,-900.014758395479,-199.02399963389323,167.12659529840042
train_00000,train,3,A3,-1050.089097898099,-34.55607383384567,-195.26920366898938
train_00000,train,3,B1,-300.0167503878332,281.8990119764864,102.59411059327005
train_00000,train,3,B2,-0.04359334390188823,-229.85147812257642,192.8247039014412
train_00000,train,3,B3,299.992204618106,-52.13901784044091,-295.3489382408067
train_00000,train,3,C1,749.9904276256307,281.91297564464867,102.56075270781243
train_00000,train,3,C2,900.030707991476,-229.7972949599951,192.82793564739035
train_00000,train,3,C3,1049.9608378592973,-52.120040020267375,-295.4708937040271
train_00000,train,4,A1,-750.001107184994,272.8803994072081,99.3789964083481
train_00000,train,4,A2,-900.0426447342104,-199.09997551120182,167.02736624718014
train_00000,train,4,A3,-1049.980886221823,-34.541144297021056,-195.35035156651747
train_00000,train,4,B1,-300.00214583870724,281.9560855319315,102.5755442710169
train_00000,train,4,B2,0.005923233030041927,-229.8050859869617,192.87850451302236
train_00000,train,4,B3,300.0320432737797,-52.124769555305505,-295.3524669845938
train_00000,train,4,C1,749.9482939395289,282.0015039048875,102.6761298785041
train_00000,train,4,C2,900.0278594923865,-229.71547404276123,192.95921590798883
train_00000,train,4,C3,1050.0668690806203,-52.01005317826565,-295.36602215025664
train_00001,train,0,A1,-803.329043788488,523.8149673301847,126.47740061154092
train_00001,train,0,A2,-1008.2043139176922,68.0565467591014,139.64908519511508
train_00001,train,0,A3,-1105.4207904888178,276.3014922349638,-218.26019472173914
train_00001,train,0,B1,-283.2211090236161,373.99457471502353,-119.11466189908896
train_00001,train,0,B2,53.92387658513762,-89.38186662908129,58.73023118940591
train_00001,train,0,B3,422.5909921367171,111.33341634529796,-369.9910894021111
train_00001,train,0,C1,1311.0217735290853,491.0828802176621,231.55766382306135
train_00001,train,0,C2,1446.4746429558552,-26.009926894063085,149.07919239537722
train_00001,train,0,C3,1448.2383368087633,264.79608054386557,-306.9504534721916
train_00001,train,1,A1,-999.9084346157294,273.0154014668495,99.37896985211354
train_00001,train,1,A2,-1149.9740389423778,-198.99600162087037,166.9231248829692
train_00001,train,1,A3,-1299.9218826457532,-34.36602083171543,-195.44670876318634
train_00001,train,1,B1,-299.9554430142017,281.98903314199504,102.55077573986786
train_00001,train,1,B2,0.056021216666946046,-229.7513056711639,192.8402130913231
train_00001,train,1,B3,300.017340433788,-52.08658776030646,-295.5208636874836
train_00001,train,1,C1,999.9822327992046,281.92739389348935,102.48552417125796
train_00001,train,1,C2,1149.999244831949,-229.72468976100595,192.69655317560282
train_00001,train,1,C3,1300.0469697097662,-51.959519984715776,-295.55268770984105
train_00001,train,2,A1,-750.0078598506287,272.94125908113983,99.2425186068706
train_00001,train,2,A2,-900.0275441340633,-199.00500684114294,166.9480915002789
train_00001,train,2,A3,-1049.9263104174195,-34.45093667594818,-195.48141292578038
train_00001,train,2,B1,-299.97182197459597,282.0004243845804,102.53908584749679
train_00001,train,2,B2,0.016626219163586677,-229.7655199909554,192.8138217325954
train_00001,train,2,B3,299.98987692128367,-52.08741146219506,-295.4569464068106
train_00001,train,2,C1,999.9891407321322,281.9104655322487,102.51427100240318
train_00001,train,2,C2,1150.005576537199,-229.75354242686356,192.72176379120015
train_00001,train,2,C3,1300.0086389234793,-51.91386915364913,-295.5460630522026
train_00001,train,3,A1,-750.0208967370149,272.9487725522353,99.32390009629346
train_00001,train,3,A2,-899.9320224609714,-199.04204030923398,167.00553735806687
train_00001,train,3,A3,-1049.991376467448,-34.442043033616756,-195.4669069152265
train_00001,train,3,B1,-299.9440174127231,281.9556896269715,102.53432940295941
train_00001,train,3,B2,0.015088590637663865,-229.72599422203334,192.9053297603421
train_00001,train,3,B3,300.0399781455396,-52.09220608770847,-295.4741793246977
train_00001,train,3,C1,750.0194448210384,281.8595344584961,102.65753346091722
train_00001,train,3,C2,899.9896310522802,-229.84713090696036,192.8918795256569
train_00001,train,3,C3,1049.931661828084,-52.20590780277547,-295.42613955294854
train_00001,train,4,A1,-750.0220973702648,273.052968142422,99.25781686976131
train_00001,train,4,A2,-900.0137694254516,-199.0073930197943,166.87264201841754
train_00001,train,4,A3,-1050.0564397342357,-34.46445845186847,-195.53798993470807
train_00001,train,4,B1,-300.0436726595624,281.98629838252845,102.53076605235749
train_00001,train,4,B2,-0.0790810515813221,-229.74313300426235,192.83048777160766
train_00001,train,4,B3,299.985874267682,-52.02318386817624,-295.43105444773767
train_00001,train,4,C1,749.982590534717,281.8693672594287,102.78203217939489
train_00001,train,4,C2,899.8119820676726,-229.87552457513738,192.88507366174045
train_00001,train,4,C3,1049.9245149255567,-52.12995501727846,-295.30756191851185
train_00002,train,0,A1,-994.00292206865,340.62894216456743,358.8806297876657
train_00002,train,0,A2,-1213.5122525361662,-77.78989727344195,521.8843818390117
train_00002,train,0,A3,-1304.9650826803443,1.8880644755413862,114.1825804159209
train_00002,train,0,B1,-188.99338596835332,-146.796054566699,354.898359687045
train_00002,train,0,B2,221.31886227410007,-583.8557307461296,381.2518639524578
train_00002,train,0,B3,497.7331906690846,-246.05124421398574,-30.521889033894148
train_00002,train,0,C1,700.1472691194292,387.690777079884,59.111741487345675
train_00002,train,0,C2,875.5472917008337,-115.62164616141229,150.5021250490392
train_00002,train,0,C3,1019.3830420244617,69.50417655500402,-336.86987726597164
train_00002,train,1,A1,-1000.0408253083708,272.98957755542466,99.32641047563592
train_00002,train,1,A2,-1149.9973110608132,-199.03574807359456,167.04394364610258
train_00002,train,1,A3,-1299.982071181121,-34.4633422407175,-195.4946405464453
train_00002,train,1,B1,-299.99336356694766,281.9081076475493,102.59184287004967
train_00002,train,1,B2,0.07136174353501987,-229.8704581508418,192.8199061046981
train_00002,train,1,B3,300.0336999608741,-52.02837916284205,-295.4187485486135
train_00002,train,1,C1,999.9587942045971,281.89189653132024,102.56734390835746
train_00002,train,1,C2,1150.0069210303056,-229.83833963882776,192.79634677519132
train_00002,train,1,C3,1300.0054934072293,-52.13575749115553,-295.37996370773135
train_00002,train,2,A1,-750.0517472525337,273.00205575539536,99.38007351152343
train_00002,train,2,A2,-900.0185032712945,-199.02927357861182,167.02269044446268
train_00002,train,2,A3,-1050.0933078056407,-34.333030851049976,-195.3629253377592
train_00002,train,2,B1,-299.93591452628266,281.9164183026794,102.620759237085
train_00002,train,2,B2,0.01796293490120511,-229.79918071635757,192.8347201431254
train_00002,train,2,B3,300.0519459694684,-52.023272561422544,-295.39036596218426
train_00002,train,2,C1,1000.026043437767,281.9212916649156,102.61646773415556
train_00002,train,2,C2,1149.9432968747712,-229.86885438465566,192.7656138739932
train_00002,train,2,C3,1300.0388314690792,-52.05366016212346,-295.41785487705573
train_00002,train,3,A1,-750.0184412497028,272.9892617497731,99.40559465767313
train_00002,train,3,A2,-900.001697380216,-198.99892312258228,166.9700893678228
train_00002,train,3,A3,-1050.0597022193797,-34.40281458383078,-195.3602042806065
