sample_id,s0_A1_x,s0_A1_y,s0_A1_z,s0_A2_x,s0_A2_y,s0_A2_z,s0_A3_x,s0_A3_y,s0_A3_z,s0_B1_x,s0_B1_y,s0_B1_z,s0_B2_x,s0_B2_y,s0_B2_z,s0_B3_x,s0_B3_y,s0_B3_z,s0_C1_x,s0_C1_y,s0_C1_z,s0_C2_x,s0_C2_y,s0_C2_z,s0_C3_x,s0_C3_y,s0_C3_z,s1_A1_x,s1_A1_y,s1_A1_z,s1_A2_x,s1_A2_y,s1_A2_z,s1_A3_x,s1_A3_y,s1_A3_z,s1_B1_x,s1_B1_y,s1_B1_z,s1_B2_x,s1_B2_y,s1_B2_z,s1_B3_x,s1_B3_y,s1_B3_z,s1_C1_x,s1_C1_y,s1_C1_z,s1_C2_x,s1_C2_y,s1_C2_z,s1_C3_x,s1_C3_y,s1_C3_z,s2_A1_x,s2_A1_y,s2_A1_z,s2_A2_x,s2_A2_y,s2_A2_z,s2_A3_x,s2_A3_y,s2_A3_z,s2_B1_x,s2_B1_y,s2_B1_z,s2_B2_x,s2_B2_y,s2_B2_z,s2_B3_x,s2_B3_y,s2_B3_z,s2_C1_x,s2_C1_y,s2_C1_z,s2_C2_x,s2_C2_y,s2_C2_z,s2_C3_x,s2_C3_y,s2_C3_z,s3_A1_x,s3_A1_y,s3_A1_z,s3_A2_x,s3_A2_y,s3_A2_z,s3_A3_x,s3_A3_y,s3_A3_z,s3_B1_x,s3_B1_y,s3_B1_z,s3_B2_x,s3_B2_y,s3_B2_z,s3_B3_x,s3_B3_y,s3_B3_z,s3_C1_x,s3_C1_y,s3_C1_z,s3_C2_x,s3_C2_y,s3_C2_z,s3_C3_x,s3_C3_y,s3_C3_z,s4_A1_x,s4_A1_y,s4_A1_z,s4_A2_x,s4_A2_y,s4_A2_z,s4_A3_x,s4_A3_y,s4_A3_z,s4_B1_x,s4_B1_y,s4_B1_z,s4_B2_x,s4_B2_y,s4_B2_z,s4_B3_x,s4_B3_y,s4_B3_z,s4_C1_x,s4_C1_y,s4_C1_z,s4_C2_x,s4_C2_y,s4_C2_z,s4_C3_x,s4_C3_y,s4_C3_z
calibration_00000,-849.9851372825248,9.970906664968899,9.987318796899272,-649.9791808499294,10.041445114220702,9.979179349279844,-649.9773675079717,90.01984924389183,9.997451323943823,-100.06634499717013,-40.031934528891945,0.00482321434331237,100.00914276884563,-40.01583623435522,0.0005883721079101705,99.97432781672248,40.07911155203272,-0.060985466352651604,650.0281451889847,-89.97273486039776,-9.988958563721077,850.031882246989,-89.99452344341368,-9.971931832688194,849.9305342547004,-9.988310612364838,-10.004841937433607,-750.0593677011899,-19.93624795019335,-0.024313475011375853,-549.992816929552,-20.06081568020094,0.047189784656738815,-550.1317909343151,59.9989394764988,0.01698736193301824,-100.04996277599055,-40.005622695086196,-0.05290983816209262,100.02977492103965,-40.012907405243595,0.03969801650017546,100.07445294601001,39.95837892392592,0.0392931139899144,549.9959477670268,-59.976294696404196,-0.0939815152334687,750.013078307006,-60.02755440825229,-0.047218873961872715,750.0423069836953,19.958692639757206,0.07264541136303085,-599.9488073575449,-39.866777281178486,-0.2312384954969472,-399.95165105149874,-39.832513876109594,-0.19222954057946437,-399.99972230325204,40.07315141218591,-0.11562101727419004,-100.07138011923273,-40.031560189173284,0.019755507422599735,99.97897186045024,-40.00975205757726,0.0027446229687372193,99.99226887058782,39.99270850622036,0.10029181319029186,550.0060098738919,-60.006193494847665,-0.003887097755034659,750.0107209457894,-60.117878860933985,-0.010401078851360135,750.0098820301698,20.005779487597056,0.09447155363323695,-600.0164245420904,-39.89683257607735,-0.29578336659948595,-399.96748929221457,-39.82512360780385,-0.22568553341893832,-400.0096387403427,40.02001092744816,-0.15659526615744035,-100.02768046592415,-39.99051320562161,-0.0598675666501522,100.00320608805008,-40.02040881661185,-0.046910406103223654,100.05938792365268,39.92666241165189,0.10262250387250305,400.0008844236658,-39.99492496219434,-0.06728017898238221,599.9846399575559,-40.05281993971641,-0.03477706424350304,599.9192826770475,40.125426742554076,0.07414554289412656,49.98231794665064,-579.945306254305,30.055453350126637,49.97631798937091,-379.87641896415624,29.92510331013199,-29.96288896397989,-379.96360597885206,30.010433813557267,50.055979489693414,-80.00324917602758,30.091449858598047,50.094628487708945,120.00441442118256,30.10600934052573,-29.83884018778431,120.12930928930832,30.094694982936176,49.94882057910129,419.9469975763787,29.94210202517959,49.97437816278227,620.0206898438385,29.93803441647021,-30.104489912732788,619.8718784399179,29.89509313413697
calibration_00001,-849.9970004958459,9.980578605603219,10.014080819283372,-649.9886111948738,9.97465632718291,9.991436932347016,-649.990474974979,89.9978190645212,10.001402566822224,-100.01880848524893,-40.01236857129688,0.013740349106969226,99.99149172912828,-39.948610234938435,-0.006242919995995727,99.995455270003,40.0462931809409,0.00478641818065672,650.059228598125,-89.95724623942925,-10.017191816819285,850.0165477844092,-89.98669528751975,-10.032520294000639,849.942023709591,-10.019341696727684,-10.013752359383744,-750.0028455475343,-19.99868146049973,0.02643706565668142,-550.0645936164321,-20.005059167192368,0.022168314030723807,-550.058166164736,60.00553609143683,0.05262981656201331,-100.05826512604101,-40.00206313298087,-0.010525889592951546,100.0196247983252,-40.04543778068315,0.05599648537036654,100.00362469487791,39.96539114231125,0.02104892987984407,550.0100154065777,-59.99054556864498,0.05711312407717361,750.0065980894644,-60.02510922837735,-0.018155421876435318,749.9664772669155,19.955415359966857,0.047372618122320215,-600.028676508492,-39.84685993967929,-0.18881725694215756,-400.0128359779038,-39.956106103519545,-0.1749833206532875,-399.9650563044045,40.08884250479,-0.20681949939293376,-99.99608717402533,-40.01002884176994,-0.018308405226749626,100.04152144197646,-40.04666011591212,-0.030313811110104606,100.120936088543,39.94328619359343,0.03155329997517775,550.0288792270488,-60.04151702675588,0.053045883371049596,750.0015407059298,-60.066440038139135,-0.06628193759716494,749.9092068140833,20.023389597344874,0.04154871561864562,-599.9653641736476,-39.8669339183047,-0.2386956274626214,-400.10073677577077,-40.0024429875728,-0.08641665836572651,-399.93710720350305,40.01780474775505,-0.20724354804395798,-99.91057236671743,-40.06851984406563,0.037398423678902615,100.0441345153472,-40.08416863398335,-0.06363324534776335,100.03599187955967,40.03633497997603,0.0028942549905645225,400.0963049853992,-40.21816638646993,-0.06705397320547085,600.0432219842208,-40.21685369817053,0.012906982891919772,600.1321614514898,39.770371084337945,-0.027441593079609323,49.97996147629343,-579.9636105515604,29.897307487971148,50.01780582505457,-380.04890843661155,30.031698696862193,-30.03424994852933,-380.014522835187,30.00817823828589,50.04682367446178,-80.02648828296206,30.131784898598376,49.918083731191366,120.02283756357218,30.05827478516214,-30.07396122173695,119.99134453852774,30.064492492060747,50.07635726779693,420.0070675447694,30.006937215826095,50.002799146571625,619.9459470302423,29.97839225385333,-29.98482393503641,620.0870469065782,30.004867558905996
calibration_00002,-849.9825192893667,10.039954817138993,10.057624050314963,-649.9984396280507,9.999451393140928,9.966424747908903,-650.0029911453211,89.99259964419659,10.013510888099386,-99.97823849606257,-40.00721166186822,-0.0054461960151571615,100.07225395352214,-40.04913881121943,-0.01721425949975207,99.9917858897051,40.0193696755585,-0.004666577329362264,649.9885493835294,-89.97611857538709,-9.934080831043577,850.0077268841145,-90.03240399471235,-9.956896438537578,850.0433086867467,-9.95601765537359,-9.97395118629384,-749.9750819382306,-19.9928112780245,-0.08531213542845328,-550.0354713003729,-20.003088176617847,0.04873346262178646,-549.9999900189703,59.97368326478566,-0.040353731739052635,-100.05147141769996,-39.98530700343335,0.015013136164010945,99.93399926676061,-39.9907313584665,0.05495773427416011,100.00982269554945,39.928294157344226,-0.015562856680088798,549.970473514273,-60.066121936880606,-0.043246463185035056,749.9392053041337,-59.97777877021204,-0.022213686360906773,750.0059791116926,19.93623041067085,-0.07293105524518617,-600.0416292794898,-39.83620417239009,0.000323069618594414,-400.0036456573205,-39.81142982040092,-0.06511583281369827,-400.0339178894689,40.08591886364142,-0.10012846848018792,-100.08345548968555,-39.975660519469635,0.03530619815046333,99.92911305143195,-39.970644306727706,-0.020599640114603735,99.98730649108595,39.8874922316146,0.04217738799658662,550.0126572881593,-60.04334399031749,-0.06760881027199174,749.974339237011,-59.9998566086989,-0.11984544790811617,749.946567967784,20.00780076209715,-0.04864467749442441,-599.9773905270878,-39.82729676125529,-0.053243396230134105,-400.0933243748899,-39.813508249757135,-0.07713634316991728,-399.9824872577943,40.12925670557428,-0.06364140191045538,-100.11787886374586,-39.9648915432823,-0.0032004134705092974,99.91064291574614,-39.94900272848008,-0.016350758402981024,99.95142414321201,39.996888486904275,0.018995650162815583,400.04124833787847,-40.20843553843139,-0.10515053572782969,599.8798996803348,-40.315874591855525,-0.09507307945205892,599.996949552933,39.68933928475104,-0.08322981312087366,50.09998716194656,-579.9548687318886,29.96750969489532,49.997823719514884,-380.0399285253013,29.955602759722808,-29.944021297734697,-380.0060344349985,29.93267604713705,50.008420946659854,-79.99870137906262,30.036232990511188,49.86713339195558,120.03043882493552,30.055103723711767,-29.999335747440057,119.92597845353315,30.080767302296074,49.98779057463678,420.04782339770793,29.930336942148806,49.99443137557937,619.9522706414772,29.989836349573824,-29.988283342915523,619.957881261842,29.953639264449407
calibration_00003,-849.9663644323867,9.99958370037891,10.058410204003962,-650.0023920843618,9.955822121365085,9.956828550739807,-650.0190139557975,90.00385004261898,10.011714867939432,-99.99171924185346,-40.00757928132052,0.005229551527535814,99.95879467319178,-40.06605345843403,0.08370355941936132,99.99422700062678,39.96479609182363,-0.04411449691563023,649.9343193187099,-90.00371363830125,-10.005781969159733,849.9864103653954,-90.01398546739917,-9.972193528646024,850.0025666054604,-10.008610908378854,-10.06032338085495,-749.9969688459022,-19.972954406348165,-0.11239089349825346,-550.0152189110311,-20.010546627332175,0.03538651326965319,-549.9580063298572,59.992160880214286,-0.0022477998821123467,-100.03382085843937,-40.01805022337062,0.08724429120260029,99.96955843278289,-39.93344439479009,-0.07728569237830847,99.95555655176834,40.02827538960064,0.03973904034907278,549.9849986732228,-60.05778046187993,-0.023822007689524208,750.0400622757993,-59.92404508163885,-0.00011189532834062627,750.0507197393289,20.031628437573172,0.06247100969967298,-599.9727156213454,-40.1640958690292,0.5600125393069483,-400.0347850193694,-40.13670255505618,0.3632063538135214,-400.07039499155616,39.863886793119406,0.494998396311196,-99.9838193221128,-39.97646182377083,0.032173398744339166,100.003973571005,-39.95377686755691,-0.11163197750018371,100.01388291820675,40.08096341000495,0.062134026803026585,549.9779627492902,-60.10348942662071,-0.005350899390692391,750.0635813690972,-60.01462734169733,-0.039142816958906576,750.0606809382167,20.07641889445434,0.009857624514081828,-600.0238915677828,-40.209103920708145,0.5424828213402161,-399.9963647362882,-40.101458220927135,0.38051748561479926,-400.029486731287,39.86500396491768,0.46463692233842335,-99.98974584630504,-39.97245290670922,0.05624183297795807,100.0074757956697,-39.9246498629937,-0.12104975728223781,100.0134332490658,40.10413183999859,0.09891569056591518,399.9148811007529,-39.87994346764378,-0.24162140118309888,600.0773574887039,-39.88882371235642,-0.4276775514423299,600.0325582851082,40.159510518699804,-0.21920364492854286,49.990612821920806,-580.0292031278324,30.10467203584082,49.93326879896024,-380.01459467658265,30.07399151037207,-29.9913799759217,-380.0527764953856,29.930586009559413,49.94079476117634,-79.90700643853663,29.94012254311979,50.00925057414599,119.94105861284557,29.9448969564058,-30.004975997342086,120.05903903726814,29.926421972019206,49.91827521143826,419.97794199317696,30.013226550897553,50.02535704662017,620.0637086636243,29.966521181991062,-29.997372326433684,620.0696293237945,29.98721909327038
calibration_00004,-850.0038099618771,10.02199382193312,9.966866053742123,-649.978821404552,9.995907639687742,10.040837550854723,-650.0054698503167,90.0347067665206,9.970136948522063,-99.99246533098439,-39.98160717760187,0.014088605370311046,100.02898666330826,-40.01453593049564,0.045987919957454264,100.04916368874655,40.02199829701975,-0.03963934614380554,649.9959245637624,-89.95680835666056,-10.040417695394972,850.0039939751335,-90.03063321485656,-9.952188151465064,849.9823578859808,-10.034873652656788,-10.001581478976284,-750.0123642978758,-20.073814706380073,0.06659236166638749,-550.0376665595757,-20.01636076726739,-0.0672410830143347,-549.9412289122698,59.92868546194049,0.008438329150459329,-100.01302454730303,-40.01982973955335,-0.003575625572639178,99.92759733691949,-40.045728302039926,-0.04359332318056751,99.99685399558928,40.027264150811185,-0.0262600127744688,549.986472206692,-60.00874145964263,0.0936474631105151,750.0094229814605,-59.89832040791008,-0.050291071970307966,749.9666717210404,20.049113435636666,-0.024561691549089548,-600.0548493134158,-39.94823881895723,0.13937653831315813,-400.08244645002674,-39.931869533263125,-0.029179923195045303,-399.964642002884,40.03788219821791,0.10824083087975948,-100.04905715092724,-40.02933363318577,0.045803454675456975,99.9433846568522,-40.02574212865089,-0.06598887953291059,99.94437359336281,39.89740594481495,0.06036769375148254,549.9897508280077,-60.01662315615382,0.017011575256327804,750.024376649878,-59.90969545226085,-0.06242069546471181,749.9520733109227,19.97497911512312,0.014618584675523568,-600.0372170252389,-39.97477658509525,0.11895020975042717,-400.048792051184,-39.99325936887842,0.014916608820713311,-399.99776275730136,40.00359218129038,0.13080263801958322,-99.9971516040345,-39.988655968032155,0.043863608750507065,99.93699345260319,-39.97115713738504,-0.05149137737108184,99.91185547657594,39.99526773267728,0.06274016715577173,399.8813697109562,-40.0763384224506,-0.24808317731432317,599.9323791022613,-40.11807691141571,-0.25624226056739086,599.9348349619398,39.79482621658341,-0.21771374676943922,50.00429185285058,-579.9111976805076,29.93341912194348,50.021567310904466,-380.0256584847939,29.92409088290988,-30.020525430364817,-379.8959341605333,29.91276081410437,50.01405900039176,-79.93845373829203,30.09036697208728,49.985320307623915,120.00625150535299,30.045007383624004,-30.06607908758752,119.93476208787784,30.02160300898499,50.022097681154676,420.0174083465913,29.97774570738529,49.94396284280829,620.0049690150992,30.00158111103577,-29.969448634427184,619.9584550550978,30.061011575580835
calibration_00005,-850.0247550060244,10.034854662936409,9.961978605076904,-650.0608672420952,9.97669515014848,9.997994510776724,-649.9880509403147,89.9710570417269,9.958188182445308,-100.01997093182688,-40.02711473576285,0.021892149542476095,100.01396562711307,-39.992616200158345,-0.00813335168094975,99.96183953306307,40.018998128466286,-0.02663340750652699,650.0228105794853,-89.94897307733287,-10.004622971246818,849.9707202155464,-89.97155844286537,-9.973186084826178,850.0396238240412,-10.03065385793725,-9.992278182856975,-749.973754534111,-20.042429068596263,0.037632136079016394,-550.0160220057433,-19.99298649007178,0.022359197621940628,-549.9659808619979,60.02964273515991,0.04936133973075596,-99.93149718960683,-39.91469690038393,-0.019152843298799533,99.99412510782484,-39.95875350958686,0.0015068582724632792,100.03776392012432,39.98063408491972,0.027797785191696185,549.9572075097076,-60.083826000713,-0.01594567633365107,750.0138883660029,-59.95524095418143,-0.020460177524241837,749.9418251104142,20.025394680676712,0.05415578372228082,-599.9637379227743,-39.76277260085958,-0.11682921642955962,-399.99307493414136,-39.77610724955067,-0.026444453886312065,-399.84419700434637,40.27518359281458,0.010118895841223849,-99.93676847329805,-39.962323694138576,0.01129465382241103,99.9903334255838,-39.979790387786636,0.04413413653831404,100.02785305562249,39.98071076073823,0.07223832535769013,549.9768585617568,-60.035572543861186,0.053213526426190955,750.0234448660781,-60.0253983678346,-0.13939123788588048,749.9438921526195,20.004083136079853,-0.013422617513713112,-599.9730534876691,-39.76876583908206,-0.1795807766789161,-399.9027602956502,-39.80484378719729,-0.03887639977380934,-399.9465060238461,40.2531298879075,-0.0026554742612258948,-99.93931994893035,-40.01654522092941,-0.057195468531141797,100.0221492411421,-39.939525226937015,0.07176883825269989,100.04031571164089,39.983922784487135,0.07637153417893028,399.94939913498393,-40.0237701311729,0.01732685476567069,600.0724288516635,-40.04896702668845,0.13595592877195495,600.0063457997052,39.92286400431068,0.2269249536215906,49.96116452527594,-579.993617832318,30.008656844291135,49.91610080055062,-379.92816427342615,29.966955041870268,-30.099981785038178,-379.9166138557304,30.022976362357433,50.09737682767738,-79.92107650886318,30.04881876707205,50.02991899910085,120.00896349704598,29.96245364513388,-29.920198360356483,119.92209748665341,29.94560926313413,50.0624615052417,419.9019889024063,30.007823520707042,49.9576593565719,620.0112116942843,30.000743411597455,-30.014829777462342,620.0387021668554,29.99416040751067
calibration_00006,-849.9786102226419,10.027872397782113,10.013002062820162,-649.9481349582417,10.047472657007257,10.024321351329247,-649.985243646639,90.0232899662359,10.026602115700323,-100.01797035649665,-40.01351050774833,-0.05091407330299045,100.02243274550786,-39.96301103576188,-0.00031588151261827466,100.0552248357865,39.93995950640443,-0.0034775818899151715,649.9621362027008,-89.94682047378389,-10.040630487575784,850.0190673633234,-90.01925749985077,-10.009863567108445,850.0096801092726,-10.01026373877226,-9.995976791083496,-750.0246644179953,-20.083251055501265,0.02894588304634223,-550.0236461814349,-20.029080403605334,0.010160889302468775,-550.0013827475897,60.013372763370484,0.05419397492264691,-100.00090791124387,-40.01410866624779,0.022587774330213032,100.05496063220833,-39.922616129001646,0.055913267662161835,99.98034824014817,40.049828897893,-0.04300937165233649,549.9949943797195,-59.997938107948116,0.08904128457266132,750.0433701123684,-60.02490255961676,-0.03144669184604664,749.9878897395986,19.933571644915954,-0.058928951482996275,-600.0009958979695,-40.150287126123054,-0.05451270472238058,-399.96098525571,-40.11444759584482,-0.02798699655305867,-399.9903601043624,39.836948026387226,-0.22320124005099198,-99.99813256328025,-40.013824451327565,-0.012123848901931687,100.05789666465529,-39.978439998784566,0.06300241091953618,99.99975236772072,40.107006684807885,-0.041139056566197624,549.96905345869,-60.085522781854635,0.04292166965814399,750.0057450463866,-60.01618765304317,0.0624264002515889,750.002045792893,19.95616597286163,-0.03797218123776794,-599.9492194111735,-40.206856556026636,-0.03578748933631163,-399.96636506017313,-40.13032776116169,-0.07254405692710059,-399.9677531253735,39.80309237337633,-0.19138896223662635,-100.05694460640525,-39.976661055820415,-0.022905503050859276,100.07758727973163,-39.93722867209704,0.05355867339857877,100.00133820855149,39.98256835390958,-0.024769707043493155,400.0360562663553,-39.786035071639446,0.22404924828641834,599.999114602411,-39.722991880525456,0.21866959270837788,599.9856181500581,40.217408640201874,0.17594298383005333,49.927220958685076,-579.9220952156504,30.042633675389904,49.919776225442156,-379.94339696130714,29.95991777178247,-29.9630465499422,-379.9552609673044,29.94407337561136,50.023560498068434,-80.0456870644559,29.99521797032875,50.1131511422802,120.03453629493255,29.91735088777957,-30.0020257356842,119.94078221620705,30.010510726719243,49.94081003504915,420.032235338357,30.080738051587534,49.99305483075308,620.0150405837646,30.049917901697512,-29.958824482171547,620.0000856424006,29.986933884848106
calibration_00007,-850.0457536280868,9.95613068616917,10.009704655056629,-650.0076381439937,10.041735563741986,10.01171285634769,-649.9781773368499,89.99206789587627,9.944917355979719,-100.02927856744134,-40.01979012605208,-0.006069416268418573,100.03781098107113,-39.96828873616914,-0.015459681932101519,99.97898669238754,39.951955535842714,0.0007156831487299032,649.9830089511819,-89.97657798423334,-10.03272270486412,849.9560369414394,-89.9596560242686,-9.957684255439624,850.009524026011,-10.033187005241224,-10.00072053364367,-750.0490806948004,-19.914031216140657,-0.002282308254277403,-549.9971278697792,-20.02087911389241,0.06597527057432573,-549.9771325745957,59.978225859284805,0.08266608660544078,-100.01783575583218,-39.95580011392624,-0.021209335286569656,99.96480596785516,-40.01267616061557,-0.02477321519336282,99.9478643207484,40.00667118204084,-0.014416594011808129,550.045210028437,-60.034692411432815,-0.011749882211181775,750.0205421840382,-59.985165319311434,-0.03365826501688925,750.0640180155233,19.951036075422007,0.027690460466999384,-599.9722671807984,-39.96989183502347,-0.011911438428550091,-400.0097940995935,-39.94654443781657,-0.07645548547332276,-400.1051723754776,40.149090957050795,-0.02515854138494375,-100.03514980069991,-39.9463188750736,0.06191896830346395,100.00396083865593,-40.035449421132235,-0.015390549655330833,99.96048123867975,40.00787002212666,-0.07635764968829428,550.0428273400948,-59.9779326716848,0.010516497016463892,750.0228253239757,-59.92470824507537,-0.05069889305562004,749.9750761388032,20.001754548413412,-0.03016420919684901,-599.9922947735728,-39.86328328459761,-0.022757197784907493,-399.9716300397368,-39.860522860748546,0.02260610396289633,-400.0388296973703,40.07766544537582,0.0319811697101254,-99.98262281219716,-40.0104862619909,-0.003430541199404648,100.03715849130703,-40.102638564036766,0.04530784025851785,100.04216052450276,39.95263299061161,-0.04487444590065771,399.9587479081163,-40.11674470709205,-0.1328384962247422,599.9763052399032,-40.13451875838178,-0.1089371737485693,599.9608561814183,39.77040760811139,-0.24020914634826993,50.05123624583354,-579.9738749332994,29.91460965307961,49.9893525136509,-379.8929799053069,29.962056008681934,-30.022181791480836,-380.11796099623814,30.055668787777083,50.01832793277767,-80.00412835012517,30.026167694107034,50.045974214482875,120.03057051470027,30.070247416033286,-30.00454834517135,119.97239155891697,30.03285817755699,49.978318068982155,419.96149983932435,29.892882148884393,49.958000108868866,619.9304603494136,29.941846682781968,-30.063680794561098,620.0111729250447,29.923269568251722
calibration_00008,-850.0173297536769,9.997681202547382,10.023681391346033,-649.9953641124191,10.003645924534938,9.958438810033302,-650.035561627042,90.04367718368204,9.9972539147394,-99.98069851559474,-40.02009665649924,-0.018580352063512336,99.98221360504233,-40.03213636724986,-0.05291102300449434,99.98734770244832,40.02814531711512,-0.009265383617366313,650.0037156608365,-90.00468767522808,-10.028484346757777,849.9654425962674,-90.01843383909952,-9.995492105534966,850.0210052511919,-9.982731328695724,-10.023258914507476,-749.950252341159,-19.97129929109151,-0.022183845153594867,-550.0153926618134,-19.999437440387645,0.06568904926472188,-550.0132029901931,59.95841661270162,0.01213215574937827,-100.0301259554837,-39.957817020008456,-0.03788239576270437,99.93519756768856,-39.98703677388733,0.06500157516453473,100.03842369987623,39.98339790995198,0.03554638472105352,550.0006633974997,-59.988386611873025,0.035873837706298164,749.9806493659945,-60.02966858983219,0.017965746065370006,750.0102010539314,20.0569419019225,0.020087458270502262,-600.009706240239,-39.70398447590448,-0.3164484891520556,-400.0203121258858,-39.828703393374674,-0.19915040683785265,-400.045617296022,40.130153184844545,-0.26309068353889997,-100.02406184229923,-39.97382446715697,-0.03720599492692768,100.00150692739435,-40.0013858791043,0.12853239080686374,99.96405042325146,39.979798571702275,0.03529008928839,549.9497564431467,-59.98199691885528,0.07510288914656166,749.9927804944424,-60.044475416023396,-0.05394482101089058,750.0233509207009,19.9460348776548,0.008092813210542924,-599.9433475878599,-39.73354800281436,-0.24204251449349723,-400.1478580456603,-39.86732372810941,-0.2188807023040245,-399.9759601936728,40.127730347831196,-0.25695408435174055,-99.97321731671542,-39.96596709031988,0.005781937403500317,99.94885128382069,-39.9367232773669,0.15987778135284234,99.94881181259062,40.080889217269494,0.022710744370108026,399.97501584365403,-40.060834195803764,0.2876843013712174,600.0163380198687,-40.059228960285516,0.569483294003716,600.0555749842488,39.91427910170223,0.4004221351528206,49.990945087791765,-579.8668722904875,30.036203053084378,50.009356947468206,-380.0440888967122,29.89753419520499,-29.983147913460062,-380.0137713131007,29.994852000727523,50.07189007266306,-80.01935943925999,29.956597922164995,50.067079861394454,119.98273310490502,29.962698149633564,-29.997586297293097,119.90957876086657,29.976506882186357,50.02477645349647,419.9611014679968,29.965668250230678,49.991077723845414,620.0143278862222,30.021959389743262,-30.070517578685134,620.082004043855,30.119306630828262
calibration_00009,-850.0168241873504,9.99351145854244,9.989555082418802,-649.9842396783644,9.988707530737061,10.0030281787938,-649.9450779404649,90.02480098622247,10.005279110485171,-100.04271073946757,-40.05009244777402,0.0007869076937925901,100.00774931393894,-39.984647175662545,-0.012490173434725445,100.00568341233313,39.95258506196753,-0.008582571426909904,649.9962919471352,-90.00765977815945,-9.99722912131362,850.0226990156981,-89.99992686805695,-9.983012104297021,849.96679892602,-10.059845056316446,-10.034808949504724,-749.9923399521532,-20.043066967057133,-0.005863226989127493,-550.025675126883,-19.993375295464965,-0.05350711253899035,-550.0236315994997,60.00412539669738,0.0230791093905509,-99.95517108718805,-39.96915756913875,-0.05971658004548418,100.02575694980932,-40.02080019615709,0.03006152512497915,99.9432067906923,40.045584067650324,0.014860284042615534,550.0304291862182,-59.99772877392496,-0.04200064458156526,750.0200849564482,-60.01305314027567,-0.04528166779415421,749.9933639691083,20.007489246731456,0.04168039109947692,-600.0162930294229,-40.08149103889452,-0.30711181289320666,-400.0120186611296,-39.98770514928119,-0.10508837892818224,-399.9645318480988,40.06330189348859,-0.24820401116996882,-99.98855330556847,-39.97501940928753,0.021571074622494746,99.98823277295112,-39.99553676874733,0.04588830939707891,99.93891507272306,40.05930178199269,-0.0480347500629461,549.9672958875735,-59.992889134813254,-0.03778116010064116,750.0632029226205,-59.87367034123984,0.007698929099413901,749.9682712741993,20.04731071561344,0.010253374078031492,-599.9606445812593,-40.046221899388755,-0.2975294709003122,-399.997998900524,-40.03275465860758,-0.12725392998251522,-400.001635300495,40.0204447683132,-0.16756146778196385,-99.95639324686917,-39.90242318741336,-0.030945263364949196,100.09473460316214,-40.013115372963064,0.021093535550891235,99.94816779072968,40.06049722379925,0.012127547624540304,400.03963112362595,-40.00271584753807,0.07857751360355307,600.0253663901603,-39.94873962045598,0.17441840252564417,599.9532661007469,40.024523626545275,0.04362442439540284,50.071033065162325,-580.0462641777614,29.89942318758048,50.016469334499696,-380.021038945362,30.037210840112763,-29.968827187798745,-380.02008077392526,29.98995081601308,49.93110387314805,-80.01376825507376,29.98439004340026,50.04112566046301,120.01377730901324,30.075886550119442,-30.068107981341797,119.9335099070157,30.04459405821663,49.96367271908487,420.07555154905066,29.952488068309183,49.93539919778356,620.0784435436806,29.919504826653792,-29.969115103963468,619.9761075181024,29.975057144837344
